date,open,high,low,close,atr,rsi
18/09/2012,0.80712,0.80735,0.80216,0.80318,0.004883746,60.87733489
19/09/2012,0.80316,0.80586,0.8017,0.80444,0.004828073,62.35700389
20/09/2012,0.80445,0.80464,0.79874,0.79976,0.004910529,54.16295609
21/09/2012,0.79976,0.80084,0.7975,0.79984,0.004789719,54.27356991
24/09/2012,0.80043,0.8012,0.79546,0.79727,0.004862817,50.09155925
25/09/2012,0.79727,0.79858,0.79365,0.79704,0.004867985,49.7223034
26/09/2012,0.79704,0.7971,0.79405,0.79636,0.00472814,48.58204217
27/09/2012,0.79634,0.79663,0.79235,0.79533,0.004693668,46.83021108
28/09/2012,0.79535,0.79947,0.7948,0.79549,0.004691847,47.14902473
01/10/2012,0.79525,0.80041,0.79423,0.79895,0.004806321,53.62488897
02/10/2012,0.79896,0.80178,0.79785,0.80085,0.004738911,56.75824825
03/10/2012,0.80085,0.8033,0.7996,0.80281,0.004658995,59.77738438
04/10/2012,0.80281,0.80515,0.80221,0.80398,0.004526765,61.50519452
05/10/2012,0.80398,0.80812,0.80307,0.8078,0.004567014,66.55645941
08/10/2012,0.80867,0.80957,0.80584,0.80916,0.004502628,68.1584236
09/10/2012,0.80916,0.80997,0.80424,0.80508,0.004597041,59.02410959
10/10/2012,0.80508,0.80624,0.80312,0.80436,0.004483423,57.55815578
11/10/2012,0.80436,0.80716,0.80227,0.80569,0.004514698,59.55638208
12/10/2012,0.80569,0.80875,0.80511,0.80597,0.004447413,59.98353192
15/10/2012,0.80653,0.80778,0.80401,0.80573,0.004395305,59.40438777
16/10/2012,0.80572,0.81038,0.80541,0.81027,0.004439512,66.0767727
17/10/2012,0.81027,0.81376,0.81015,0.81241,0.004375703,68.68916975
18/10/2012,0.81244,0.81465,0.811,0.81441,0.00431988,70.94142323
19/10/2012,0.81442,0.81468,0.81219,0.81346,0.00417912,68.42370255
22/10/2012,0.81333,0.81647,0.8123,0.8155,0.004178418,70.81869223
